layer_name,objective_variant,image_id,identity_id,prompt,timestep_index,step,initial_Z,Z,loss,finite_gradient_flag,nan_or_inf_flag,psnr,ssim,mse,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary
vae_image_latent,pooled_cosine,joe_biden_01,joe_biden,add black sunglasses,6,3,0.0002982616424560547,0.0002982616424560547,-0.0002982616424560547,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,joe_biden_01,joe_biden,add black sunglasses,6,4,0.0002982616424560547,0.0002982616424560547,-0.0002982616424560547,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,joe_biden_01,joe_biden,add black sunglasses,6,5,0.0002982616424560547,0.0002982616424560547,-0.0002982616424560547,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,joe_biden_01,joe_biden,add black sunglasses,6,6,0.0002982616424560547,0.0002982616424560547,-0.0002982616424560547,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,joe_biden_01,joe_biden,add black sunglasses,6,7,0.0002982616424560547,0.0002982616424560547,-0.0002982616424560547,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,joe_biden_01,joe_biden,add black sunglasses,6,8,0.0002982616424560547,0.0002982616424560547,-0.0002982616424560547,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,0,0.0006549954414367676,0.0006549954414367676,-0.0006549954414367676,True,False,41.22123492294514,0.9994623064994812,7.548775465693325e-05,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,1,0.0006549954414367676,0.0006549954414367676,-0.0006549954414367676,True,False,41.22123492294514,0.9994623064994812,7.548775465693325e-05,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,1.3504649359674659e-05,1.0033094440586865e-05,1.2919957043777686e-05,3.799906698986888e-05,0.0,4.3518880046424676e-05,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,2,0.0006549954414367676,0.0009443163871765137,-0.0009443163871765137,True,False,39.417026083031985,0.9991862177848816,0.0001143661211244762,0.23917707800865173,0.700072705745697,0.5813010931015015,0.9632350206375122,0.0,0.004516100510954857,0.08634407818317413,0.24540944397449493,0.17475177347660065,0.08353553712368011,0.21855299174785614,0.15164591372013092,0.08331760764122009,0.1336125284433365,0.1331799477338791,0.15376412868499756,0.39184314012527466,0.34381580352783203,0.0,0.0,0.0,0.0,0.0,1.2454732313926797e-05,9.523873814032413e-06,1.1219432280995534e-06,3.3320215152343735e-05,0.0,3.684182438265972e-05,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,3,0.0006549954414367676,0.0010772943496704102,-0.0010772943496704102,True,False,38.53079133600111,0.9990025758743286,0.0001402558118570596,0.2634437084197998,0.8265078067779541,0.6913609504699707,0.9583947062492371,0.0,0.004886326380074024,0.08941133320331573,0.2570798695087433,0.18263766169548035,0.08451451361179352,0.2191498726606369,0.154762402176857,0.09684260189533234,0.1525321900844574,0.15205638110637665,0.1671876162290573,0.5178868174552917,0.4403379559516907,0.0,0.0,0.0,0.0,0.0,1.3730274986301083e-05,1.0839352398761548e-05,5.790784598502796e-06,5.5344364227494225e-05,0.0,5.8331328200511454e-05,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,4,0.0006549954414367676,0.001146554946899414,-0.001146554946899414,True,False,38.14082519729035,0.9989097118377686,0.00015343254199251533,0.2749325931072235,0.9357072114944458,0.7820432186126709,0.9536668062210083,0.0,0.005147594027221203,0.09149934351444244,0.26634249091148376,0.1873409003019333,0.08371575176715851,0.2246408760547638,0.15574534237384796,0.10192257165908813,0.15898969769477844,0.1584896743297577,0.17695747315883636,0.6394335031509399,0.5176677703857422,0.0,0.0,0.0,0.0,0.0,9.021539881359786e-06,6.605362159461947e-06,9.996004337153863e-06,3.047909922315739e-05,0.0,3.396931826298681e-05,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,5,0.0006549954414367676,0.001189589500427246,-0.001189589500427246,True,False,37.91064111778242,0.9988510608673096,0.00016178411897271872,0.2797490954399109,1.0117919445037842,0.8417384028434753,0.9441031813621521,0.0,0.005357429385185242,0.09326738119125366,0.27391383051872253,0.19039906561374664,0.08277332782745361,0.23558050394058228,0.15731343626976013,0.09939993172883987,0.15438081324100494,0.15389510989189148,0.1842820793390274,0.7281180620193481,0.5761886239051819,0.0,0.0,0.0,0.0,0.0,1.0519512215978466e-05,9.795877303986344e-06,4.967644144926453e-06,3.289032247266732e-05,0.0,3.623630983038342e-05,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,6,0.0006549954414367676,0.001190483570098877,-0.001190483570098877,True,False,37.51021739093723,0.9987403750419617,0.00017741006740834564,0.2914433479309082,1.1103495359420776,0.911273181438446,0.9323079586029053,0.0,0.00565719697624445,0.09595969319343567,0.2776395380496979,0.19597691297531128,0.08254525065422058,0.24507032334804535,0.15991680324077606,0.10069221258163452,0.1550835222005844,0.1546371579170227,0.19396525621414185,0.8350427150726318,0.6393550634384155,0.0,0.0,0.0,0.0,0.0,3.807040775427595e-05,2.6720350433606654e-05,1.0272826330037788e-05,0.00012098722800146788,0.0,0.0001300260488292937,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,7,0.0006549954414367676,0.0011669397354125977,-0.0011669397354125977,True,False,36.72605759539715,0.9984911680221558,0.00021251727594062686,0.312286376953125,1.207017421722412,1.0100222826004028,0.9254857897758484,0.0,0.006029216572642326,0.09856905043125153,0.2865949869155884,0.20449183881282806,0.08436796069145203,0.25888335704803467,0.16437925398349762,0.1069137305021286,0.16334117949008942,0.16285571455955505,0.20835743844509125,0.8973560333251953,0.7111343741416931,0.0,0.0,0.0,0.0,0.0,0.0002929636975750327,0.00022635846107732505,5.797724043077324e-06,0.0006706414860673249,0.0,0.0007660675540948068,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,kamala_harris_01,kamala_harris,add black sunglasses,6,8,0.0006549954414367676,0.0011484026908874512,-0.0011484026908874512,True,False,36.27616947825691,0.9983259439468384,0.00023571273777633905,0.32306018471717834,1.277876377105713,1.064490795135498,0.9224769473075867,0.0,0.006157892756164074,0.09933910518884659,0.28058579564094543,0.20939914882183075,0.0861496701836586,0.2711361050605774,0.16917167603969574,0.1148124635219574,0.1742595136165619,0.1737746298313141,0.21290256083011627,0.9315145015716553,0.7368670105934143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,barack_obama_01,barack_obama,add headphones,6,0,0.0005460977554321289,0.0005460977554321289,-0.0005460977554321289,True,False,38.31477000898284,0.9986578822135925,0.00014740866026841104,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,barack_obama_01,barack_obama,add headphones,6,1,0.0005460977554321289,0.0005460977554321289,-0.0005460977554321289,True,False,38.31477000898284,0.9986578822135925,0.00014740866026841104,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,barack_obama_01,barack_obama,add headphones,6,2,0.0005460977554321289,0.0005460977554321289,-0.0005460977554321289,True,False,38.31477000898284,0.9986578822135925,0.00014740866026841104,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
vae_image_latent,pooled_cosine,barack_obama_01,barack_obama,add headphones,6,3,0.0005460977554321289,0.0005460977554321289,-0.0005460977554321289,True,False,38.31477000898284,0.9986578822135925,0.00014740866026841104,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,
