layer_name,prompt,timestep_index,num_same_pairs,num_different_pairs,mean_same_identity_cosine_distance,mean_different_identity_cosine_distance,mean_same_identity_euclidean_distance,mean_different_identity_euclidean_distance,identity_separation,identity_auc,best_verification_threshold,best_verification_accuracy,equal_error_rate
unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2,add headphones,10,45,945,1.2673272026909723e-05,1.3760347214956131e-05,0.003971746777339528,0.004253883059469185,1.0870751880464084e-06,0.5386948853615521,-8.807907104492187e-07,0.9545454545454546,0.46772486772486777
unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2,add black sunglasses,10,45,945,1.3335545857747395e-05,1.4322523086790055e-05,0.004031725372705195,0.004290505849433541,9.869772290426603e-07,0.5354967666078777,-9.403953552246093e-07,0.9545454545454546,0.46613756613756613
unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.1,add headphones,10,45,945,5.7657559712727865e-06,6.629676415175988e-06,0.002787945797899738,0.003038556316113543,8.639204439032014e-07,0.5434450323339213,-1.1920928955078125e-07,0.9555555555555556,0.473015873015873
unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2,add black sunglasses,14,45,945,5.769729614257812e-06,6.225815525761357e-06,0.002628304030642741,0.002797083277101308,4.56085911503545e-07,0.5285008818342152,-1e-06,0.9545454545454546,0.4915343915343915
unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2,add headphones,14,45,945,5.193551381429037e-06,5.616775896183397e-06,0.002522829295291255,0.0026859473528540027,4.2322451475436015e-07,0.5292416225749559,-1.1192092895507812e-06,0.9545454545454546,0.4666666666666667
unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.1,add headphones,14,45,945,2.7338663736979167e-06,3.123851049514044e-06,0.00194716152553964,0.002108629460282693,3.8998467581612733e-07,0.5448206937095826,-1.2384185791015625e-06,0.9545454545454546,0.46878306878306875
unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.1,add black sunglasses,10,45,945,4.080931345621745e-06,4.280181158156622e-06,0.002308235574229103,0.0023981284026164938,1.9924981253487716e-07,0.5178718400940623,-1.1192092895507812e-06,0.9545454545454546,0.5148148148148148
unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_out.0,add black sunglasses,10,45,945,9.28905275132921e-06,9.467362096069982e-06,0.003839636552664969,0.003988910422946213,1.783093447407723e-07,0.5385537918871253,-7.615814208984375e-07,0.9545454545454546,0.4899470899470899
unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.1,add black sunglasses,14,45,945,1.5232298109266494e-06,1.6124790938442978e-06,0.0014244196813605313,0.001489549231464191,8.924928291764836e-08,0.5193533215755438,-1.1192092895507812e-06,0.9545454545454546,0.5216931216931218
unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_out.0,add headphones,10,45,945,1.1342101626925998e-05,1.1375719908053283e-05,0.00415722286173453,0.0043188853925414305,3.361828112728419e-08,0.5483245149911816,-8.211860656738281e-07,0.9545454545454546,0.46719576719576716
unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_out.0,add black sunglasses,14,45,945,4.822678036159939e-06,4.844627683124845e-06,0.0027341205988907153,0.0028378678970507015,2.1949646964905676e-08,0.545161669606114,-1e-06,0.9545454545454546,0.4656084656084656
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add black sunglasses,3,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add black sunglasses,6,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add black sunglasses,10,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add black sunglasses,14,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add headphones,3,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add headphones,6,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add headphones,10,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,add headphones,14,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add black sunglasses,3,45,945,0.0,0.0,0.0,0.0,0.0,0.5,-1e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add black sunglasses,6,45,945,0.0,0.0,0.0,0.0,0.0,0.5,-1e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add black sunglasses,10,45,945,0.0,0.0,0.0,0.0,0.0,0.5,-1e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add black sunglasses,14,45,945,0.0,0.0,0.0,0.0,0.0,0.5,-1e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add headphones,3,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add headphones,6,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add headphones,10,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,add headphones,14,45,945,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.5,-1.1192092895507812e-06,0.9545454545454546,0.5
unet.down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_out.0,add headphones,14,45,945,5.833307902018229e-06,5.830406511902179e-06,0.002952730311598215,0.003077240002331713,-2.9013901160500444e-09,0.554074074074074,-9.403953552246093e-07,0.9545454545454546,0.446031746031746
